Match ID,Match Name,Match Date,Series Name,Team1 Name,Team1 Runs Scored,Team1 Wickets Fell,Team2 Name,Team2 Runs Scored,Team2 Wickets Fell,Match Venue (Stadium),Match Venue (City),Match Venue (Country),Toss Winner,Match Winner,Match Result Text,MOM Player
744679,Bangladesh Vs India 1St Odi,2014-06-15,India tour of Bangladesh  - 2014 (2014),Bangladesh,272.0,9.0,India,153.0,3.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Bangladesh,India,India won by 7 wickets (with 7 balls remaining) (D/L method),51096.0
744681,Bangladesh Vs India 2Nd Odi,2014-06-17,India tour of Bangladesh  - 2014 (2014),India,105.0,10.0,Bangladesh,58.0,10.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Bangladesh,India,India won by 47 runs (D/L method),10553.0
744683,Bangladesh Vs India 3Rd Odi,2014-06-19,India tour of Bangladesh  - 2014 (2014),India,119.0,9.0,Bangladesh,0.0,0.0,Shere Bangla National Stadium,Dhaka,Bangladesh,India,,No result,0.0
730083,Sri Lanka Vs South Africa 1St Odi,2014-07-06,South Africa tour of Sri Lanka  - 2014 (2014),South Africa,304.0,5.0,Sri Lanka,229.0,10.0,R Premadasa Stadium,Colombo,Sri Lanka,South Africa,South Africa,South Africa won by 75 runs,9952.0
730085,Sri Lanka Vs South Africa 2Nd Odi,2014-07-09,South Africa tour of Sri Lanka  - 2014 (2014),Sri Lanka,267.0,10.0,South Africa,180.0,10.0,Pallekele International Cricket Stadium,Kandy,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 87 runs,7419.0
730087,Sri Lanka Vs South Africa 3Rd Odi,2014-07-12,South Africa tour of Sri Lanka  - 2014 (2014),South Africa,339.0,5.0,Sri Lanka,257.0,10.0,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,South Africa,South Africa,South Africa won by 82 runs,46533.0
756035,Zimbabwe Vs Afghanistan 1St Odi,2014-07-18,Afghanistan tour of Zimbabwe  - 2014 (2014),Afghanistan,223.0,9.0,Zimbabwe,227.0,4.0,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe won by 6 wickets (with 28 balls remaining),47206.0
756037,Zimbabwe Vs Afghanistan 2Nd Odi,2014-07-20,Afghanistan tour of Zimbabwe  - 2014 (2014),Afghanistan,256.0,7.0,Zimbabwe,257.0,2.0,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe,Zimbabwe,Zimbabwe won by 8 wickets (with 39 balls remaining),52319.0
756039,Zimbabwe Vs Afghanistan 3Rd Odi,2014-07-22,Afghanistan tour of Zimbabwe  - 2014 (2014),Zimbabwe,261.0,8.0,Afghanistan,264.0,8.0,Queens Sports Club,Bulawayo,Zimbabwe,Afghanistan,Afghanistan,Afghanistan won by 2 wickets (with 2 balls remaining),10423.0
756041,Zimbabwe Vs Afghanistan 4Th Odi,2014-07-24,Afghanistan tour of Zimbabwe  - 2014 (2014),Afghanistan,259.0,10.0,Zimbabwe,159.0,10.0,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe,Afghanistan,Afghanistan won by 100 runs,59384.0
736437,Zimbabwe Vs South Africa 1St Odi,2014-08-17,South Africa tour of Zimbabwe  - 2014 (2014),South Africa,309.0,3.0,Zimbabwe,216.0,10.0,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe,South Africa,South Africa won by 93 runs,9952.0
736439,Zimbabwe Vs South Africa 2Nd Odi,2014-08-19,South Africa tour of Zimbabwe  - 2014 (2014),South Africa,257.0,10.0,Zimbabwe,196.0,10.0,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe,South Africa,South Africa won by 61 runs,50121.0
730287,West Indies Vs Bangladesh 1St Odi,2014-08-20,Bangladesh tour of West Indies  - 2014 (2014),Bangladesh,217.0,9.0,West Indies,219.0,7.0,National Cricket Stadium,St George's,West Indies,West Indies,West Indies,West Indies won by 3 wickets (with 62 balls remaining),49040.0
736441,Zimbabwe Vs South Africa 3Rd Odi,2014-08-21,South Africa tour of Zimbabwe  - 2014 (2014),Zimbabwe,165.0,10.0,South Africa,171.0,3.0,Queens Sports Club,Bulawayo,Zimbabwe,South Africa,South Africa,South Africa won by 7 wickets (with 136 balls remaining),58406.0
730289,West Indies Vs Bangladesh 2Nd Odi,2014-08-22,Bangladesh tour of West Indies  - 2014 (2014),West Indies,247.0,7.0,Bangladesh,70.0,10.0,National Cricket Stadium,St George's,West Indies,Bangladesh,West Indies,West Indies won by 177 runs,49039.0
745159,Sri Lanka Vs Pakistan 1St Odi,2014-08-23,Pakistan tour of Sri Lanka  - 2014 (2014),Sri Lanka,275.0,7.0,Pakistan,277.0,6.0,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,Pakistan,Pakistan,Pakistan won by 4 wickets (with 1 ball remaining) (D/L method),47686.0
736443,Zimbabwe Vs Australia 1St Match,2014-08-25,"Zimbabwe Triangular Series Australia, South Africa, Zimbabwe - 2014 (2014)",Australia,350.0,6.0,Zimbabwe,152.0,10.0,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,Australia,Australia won by 198 runs,50771.0
730291,West Indies Vs Bangladesh 3Rd Odi,2014-08-25,Bangladesh tour of West Indies  - 2014 (2014),West Indies,338.0,7.0,Bangladesh,247.0,8.0,Warner Park,Basseterre,West Indies,West Indies,West Indies,West Indies won by 91 runs,47111.0
745161,Sri Lanka Vs Pakistan 2Nd Odi,2014-08-26,Pakistan tour of Sri Lanka  - 2014 (2014),Sri Lanka,310.0,9.0,Pakistan,233.0,10.0,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 77 runs,49193.0
727939,Ireland Vs Scotland 3Rd Odi,2014-09-12,Scotland tour of Ireland  - 2014 (2014),Ireland,241.0,9.0,Scotland,243.0,2.0,The Village,Dublin,Ireland,Scotland,Scotland,Scotland won by 8 wickets (with 26 balls remaining),0.0
736445,Australia Vs South Africa 2Nd Match,2014-08-27,"Zimbabwe Triangular Series Australia, South Africa, Zimbabwe - 2014 (2014)",Australia,327.0,7.0,South Africa,328.0,3.0,Harare Sports Club,Harare,Zimbabwe,South Africa,South Africa,South Africa won by 7 wickets (with 20 balls remaining),46533.0
667723,England Vs India 2Nd Odi,2014-08-27,India tour of England  - 2014 (2014),India,304.0,6.0,England,161.0,10.0,Sophia Gardens,Cardiff,England,England,India,India won by 133 runs (D/L method),15716.0
736447,Zimbabwe Vs South Africa 3Rd Match,2014-08-29,"Zimbabwe Triangular Series Australia, South Africa, Zimbabwe - 2014 (2014)",South Africa,231.0,10.0,Zimbabwe,170.0,10.0,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,South Africa,South Africa won by 61 runs,45326.0
745163,Sri Lanka Vs Pakistan 3Rd Odi,2014-08-30,Pakistan tour of Sri Lanka  - 2014 (2014),Pakistan,102.0,10.0,Sri Lanka,104.0,3.0,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Pakistan,Sri Lanka,Sri Lanka won by 7 wickets (with 178 balls remaining) (D/L method),49193.0
667725,England Vs India 3Rd Odi,2014-08-30,India tour of England  - 2014 (2014),England,227.0,10.0,India,228.0,4.0,Trent Bridge,Nottingham,England,India,India,India won by 6 wickets (with 42 balls remaining),12894.0
736449,Zimbabwe Vs Australia 4Th Match,2014-08-31,"Zimbabwe Triangular Series Australia, South Africa, Zimbabwe - 2014 (2014)",Australia,209.0,9.0,Zimbabwe,211.0,7.0,Harare Sports Club,Harare,Zimbabwe,Australia,Zimbabwe,Zimbabwe won by 3 wickets (with 12 balls remaining),45252.0
736451,,,  -  (),,0.0,0.0,,0.0,0.0,,,,,,,0.0
667727,England Vs India 4Th Odi,2014-09-02,India tour of England  - 2014 (2014),England,206.0,10.0,India,212.0,1.0,Edgbaston,Birmingham,England,India,India,India won by 9 wickets (with 117 balls remaining),51096.0
736453,Zimbabwe Vs South Africa 6Th Match,2014-09-04,"Zimbabwe Triangular Series Australia, South Africa, Zimbabwe - 2014 (2014)",South Africa,271.0,6.0,Zimbabwe,208.0,10.0,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,South Africa,South Africa won by 63 runs,46933.0
667729,England Vs India 5Th Odi,2014-09-05,India tour of England  - 2014 (2014),England,294.0,7.0,India,253.0,10.0,Headingley,Leeds,England,India,England,England won by 41 runs,52656.0
736455,Australia Vs South Africa Final,2014-09-06,"Zimbabwe Triangular Series Australia, South Africa, Zimbabwe - 2014 (2014)",Australia,217.0,9.0,South Africa,221.0,4.0,Harare Sports Club,Harare,Zimbabwe,South Africa,South Africa,South Africa won by 6 wickets (with 55 balls remaining),47154.0
727935,Ireland Vs Scotland 1St Odi,2014-09-08,Scotland tour of Ireland  - 2014 (2014),Scotland,172.0,10.0,Ireland,173.0,3.0,The Village,Dublin,Ireland,Ireland,Ireland,Ireland won by 7 wickets (with 80 balls remaining),0.0
727937,Ireland Vs Scotland 2Nd Odi,2014-09-10,Scotland tour of Ireland  - 2014 (2014),Scotland,221.0,10.0,Ireland,225.0,7.0,The Village,Dublin,Ireland,Ireland,Ireland,Ireland won by 3 wickets (with 34 balls remaining),0.0
727919,Australia Vs Pakistan 1St Odi,2014-10-07,Australia tour of United Arab Emirates  - 2014 (2014/15),Australia,255.0,8.0,Pakistan,162.0,10.0,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Australia,Australia,Australia won by 93 runs,50281.0
770121,India Vs West Indies 1St Odi,2014-10-08,West Indies tour of India  - 2014 (2014/15),West Indies,321.0,6.0,India,197.0,10.0,Nehru Stadium,Kochi,India,India,West Indies,West Indies won by 124 runs,10238.0
727921,Australia Vs Pakistan 2Nd Odi,2014-10-10,Australia tour of United Arab Emirates  - 2014 (2014/15),Pakistan,215.0,10.0,Australia,217.0,5.0,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Pakistan,Australia,Australia won by 5 wickets (with 40 balls remaining),54222.0
770123,India Vs West Indies 2Nd Odi,2014-10-11,West Indies tour of India  - 2014 (2014/15),India,263.0,7.0,West Indies,215.0,10.0,Feroz Shah Kotla,Delhi,India,India,India,India won by 48 runs,63646.0
727923,Australia Vs Pakistan 3Rd Odi,2014-10-12,Australia tour of United Arab Emirates  - 2014 (2014/15),Australia,231.0,9.0,Pakistan,230.0,10.0,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,Australia,Australia,Australia won by 1 run,54222.0
770127,India Vs West Indies 4Th Odi,2014-10-17,West Indies tour of India  - 2014 (2014/15),India,330.0,6.0,West Indies,271.0,10.0,Himachal Pradesh Cricket Association Stadium,Dharamsala,India,West Indies,India,India won by 59 runs,49752.0
749771,New Zealand Vs South Africa 1St Odi,2014-10-21,South Africa tour of New Zealand [October 2014]  - 2014 (2014/15),New Zealand,230.0,10.0,South Africa,236.0,4.0,Bay Oval,Mount Maunganui,New Zealand,South Africa,South Africa,South Africa won by 6 wickets (with 11 balls remaining),46533.0
749773,New Zealand Vs South Africa 2Nd Odi,2014-10-24,South Africa tour of New Zealand [October 2014]  - 2014 (2014/15),South Africa,282.0,9.0,New Zealand,210.0,10.0,Bay Oval,Mount Maunganui,New Zealand,New Zealand,South Africa,South Africa won by 72 runs,9952.0
749775,New Zealand Vs South Africa 3Rd Odi,2014-10-27,South Africa tour of New Zealand [October 2014]  - 2014 (2014/15),South Africa,157.0,3.0,New Zealand,0.0,0.0,Seddon Park,Hamilton,New Zealand,New Zealand,,No result,0.0
792289,India Vs Sri Lanka 1St Odi,2014-11-02,Sri Lanka tour of India  - 2014 (2014/15),India,363.0,5.0,Sri Lanka,194.0,10.0,Barabati Stadium,Cuttack,India,Sri Lanka,India,India won by 169 runs,51096.0
792291,India Vs Sri Lanka 2Nd Odi,2014-11-06,Sri Lanka tour of India  - 2014 (2014/15),Sri Lanka,274.0,8.0,India,275.0,4.0,Sardar Patel Stadium,Ahmedabad,India,Sri Lanka,India,India won by 6 wickets (with 33 balls remaining),8999.0
791633,Hong Kong Vs Papua New Guinea 1St Odi,2014-11-08,Papua New Guinea tour of Australia  - 2014 (2014/15),Hong Kong,202.0,10.0,P.N.G.,203.0,6.0,Tony Ireland Stadium,Townsville,Australia,Hong Kong,P.N.G.,P.N.G. won by 4 wickets (with 66 balls remaining),0.0
791635,Hong Kong Vs Papua New Guinea 2Nd Odi,2014-11-09,Papua New Guinea tour of Australia  - 2014 (2014/15),Hong Kong,261.0,10.0,P.N.G.,264.0,7.0,Tony Ireland Stadium,Townsville,Australia,Hong Kong,P.N.G.,P.N.G. won by 3 wickets (with 4 balls remaining),0.0
792293,India Vs Sri Lanka 3Rd Odi,2014-11-09,Sri Lanka tour of India  - 2014 (2014/15),Sri Lanka,242.0,10.0,India,245.0,4.0,Rajiv Gandhi International Stadium,Hyderabad,India,Sri Lanka,India,India won by 6 wickets (with 35 balls remaining),6315.0
792295,India Vs Sri Lanka 4Th Odi,2014-11-13,Sri Lanka tour of India  - 2014 (2014/15),India,404.0,5.0,Sri Lanka,251.0,10.0,Eden Gardens,Kolkata,India,India,India,India won by 153 runs,48405.0
754723,Australia Vs South Africa 1St Odi,2014-11-14,South Africa tour of Australia [November 2014]  - 2014 (2014/15),Australia,300.0,8.0,South Africa,268.0,10.0,Western Australia Cricket Association Ground,Perth,Australia,South Africa,Australia,Australia won by 32 runs,49958.0
754725,Australia Vs South Africa 2Nd Odi,2014-11-16,South Africa tour of Australia [November 2014]  - 2014 (2014/15),Australia,154.0,10.0,South Africa,157.0,7.0,Western Australia Cricket Association Ground,Perth,Australia,Australia,South Africa,South Africa won by 3 wickets (with 134 balls remaining),47289.0
792297,India Vs Sri Lanka 5Th Odi,2014-11-16,Sri Lanka tour of India  - 2014 (2014/15),Sri Lanka,286.0,8.0,India,288.0,7.0,JSCA International Stadium Complex,Ranchi,India,Sri Lanka,India,India won by 3 wickets (with 8 balls remaining),47023.0
754727,Australia Vs South Africa 3Rd Odi,2014-11-19,South Africa tour of Australia [November 2014]  - 2014 (2014/15),Australia,329.0,5.0,South Africa,256.0,9.0,Manuka Oval,Canberra,Australia,Australia,Australia,Australia won by 73 runs,50281.0
754729,Australia Vs South Africa 4Th Odi,2014-11-21,South Africa tour of Australia [November 2014]  - 2014 (2014/15),South Africa,267.0,8.0,Australia,268.0,7.0,Melbourne Cricket Ground,Melbourne,Australia,South Africa,Australia,Australia won by 3 wickets (with 6 balls remaining),50281.0
760787,Bangladesh Vs Zimbabwe 1St Odi,2014-11-21,Zimbabwe tour of Bangladesh  - 2014 (2014/15),Bangladesh,281.0,7.0,Zimbabwe,194.0,10.0,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,Zimbabwe,Bangladesh,Bangladesh won by 87 runs,48277.0
754731,Australia Vs South Africa 5Th Odi,2014-11-23,South Africa tour of Australia [November 2014]  - 2014 (2014/15),South Africa,280.0,6.0,Australia,275.0,8.0,Sydney Cricket Ground,Sydney,Australia,South Africa,Australia,Australia won by 2 wickets (with 5 balls remaining) (D/L method),58406.0
760789,Bangladesh Vs Zimbabwe 2Nd Odi,2014-11-23,Zimbabwe tour of Bangladesh  - 2014 (2014/15),Bangladesh,251.0,7.0,Zimbabwe,183.0,10.0,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,Bangladesh,Bangladesh,Bangladesh won by 68 runs,24672.0
656443,Pakistan Vs Zimbabwe 23Rd Match Pool B,2015-03-01,ICC Cricket World Cup in Australia/New Zealand - 2015 (2014/15),Pakistan,235.0,7.0,Zimbabwe,215.0,10.0,Brisbane Cricket Ground,Brisbane,Australia,Pakistan,Pakistan,Pakistan won by 20 runs,24723.0
760791,Bangladesh Vs Zimbabwe 3Rd Odi,2014-11-26,Zimbabwe tour of Bangladesh  - 2014 (2014/15),Bangladesh,297.0,6.0,Zimbabwe,173.0,10.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Zimbabwe,Bangladesh,Bangladesh won by 124 runs,58536.0
750663,Sri Lanka Vs England 1St Odi,2014-11-26,England tour of Sri Lanka  - 2014 (2014/15),Sri Lanka,317.0,6.0,England,292.0,10.0,R Premadasa Stadium,Colombo,Sri Lanka,England,Sri Lanka,Sri Lanka won by 25 runs,7419.0
760793,Bangladesh Vs Zimbabwe 4Th Odi,2014-11-28,Zimbabwe tour of Bangladesh  - 2014 (2014/15),Bangladesh,256.0,8.0,Zimbabwe,235.0,8.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Bangladesh,Bangladesh,Bangladesh won by 21 runs,47352.0
803795,United Arab Emirates Vs Afghanistan 1St Odi,2014-11-28,United Arab Emirates v Afghanistan ODI Series in United Arab Emirates - 2014 (2014/15),Afghanistan,248.0,6.0,U.A.E.,249.0,5.0,ICC Academy,Dubai,United Arab Emirates,Afghanistan,U.A.E.,U.A.E. won by 5 wickets (with 8 balls remaining),46491.0
750665,Sri Lanka Vs England 2Nd Odi,2014-11-29,England tour of Sri Lanka  - 2014 (2014/15),England,185.0,10.0,Sri Lanka,186.0,2.0,R Premadasa Stadium,Colombo,Sri Lanka,England,Sri Lanka,Sri Lanka won by 8 wickets (with 64 balls remaining),6315.0
803797,United Arab Emirates Vs Afghanistan 2Nd Odi,2014-11-30,United Arab Emirates v Afghanistan ODI Series in United Arab Emirates - 2014 (2014/15),Afghanistan,280.0,8.0,U.A.E.,282.0,4.0,ICC Academy,Dubai,United Arab Emirates,U.A.E.,U.A.E.,U.A.E. won by 6 wickets (with 10 balls remaining),36602.0
760795,Bangladesh Vs Zimbabwe 5Th Odi,2014-12-01,Zimbabwe tour of Bangladesh  - 2014 (2014/15),Zimbabwe,128.0,10.0,Bangladesh,130.0,5.0,Shere Bangla National Stadium,Dhaka,Bangladesh,Zimbabwe,Bangladesh,Bangladesh won by 5 wickets (with 153 balls remaining),59679.0
803799,United Arab Emirates Vs Afghanistan 3Rd Odi,2014-12-02,United Arab Emirates v Afghanistan ODI Series in United Arab Emirates - 2014 (2014/15),U.A.E.,273.0,5.0,Afghanistan,276.0,8.0,ICC Academy,Dubai,United Arab Emirates,Afghanistan,Afghanistan,Afghanistan won by 2 wickets (with 2 balls remaining),59061.0
750667,Sri Lanka Vs England 3Rd Odi,2014-12-03,England tour of Sri Lanka  - 2014 (2014/15),Sri Lanka,242.0,8.0,England,236.0,5.0,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,Sri Lanka,England,England won by 5 wickets (with 8 balls remaining) (D/L method),53271.0
803801,United Arab Emirates Vs Afghanistan 4Th Odi,2014-12-04,United Arab Emirates v Afghanistan ODI Series in United Arab Emirates - 2014 (2014/15),U.A.E.,258.0,9.0,Afghanistan,228.0,10.0,ICC Academy,Dubai,United Arab Emirates,Afghanistan,U.A.E.,U.A.E. won by 30 runs,0.0
750669,Sri Lanka Vs England 4Th Odi,2014-12-07,England tour of Sri Lanka  - 2014 (2014/15),England,265.0,10.0,Sri Lanka,267.0,4.0,R Premadasa Stadium,Colombo,Sri Lanka,England,Sri Lanka,Sri Lanka won by 6 wickets (with 2 balls remaining),9587.0
742619,New Zealand Vs Pakistan 1St Odi,2014-12-08,New Zealand tour of United Arab Emirates  - 2014 (2014/15),New Zealand,246.0,7.0,Pakistan,250.0,7.0,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Pakistan,Pakistan,Pakistan won by 3 wickets (with 3 balls remaining),53639.0
750671,Sri Lanka Vs England 5Th Odi,2014-12-10,England tour of Sri Lanka  - 2014 (2014/15),Sri Lanka,239.0,10.0,England,240.0,5.0,Pallekele International Cricket Stadium,Kandy,Sri Lanka,England,England,England won by 5 wickets (with 5 balls remaining),52656.0
742621,New Zealand Vs Pakistan 2Nd Odi,2014-12-12,New Zealand tour of United Arab Emirates  - 2014 (2014/15),Pakistan,252.0,10.0,New Zealand,255.0,6.0,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Pakistan,New Zealand,New Zealand won by 4 wickets (with 24 balls remaining),51088.0
750673,Sri Lanka Vs England 6Th Odi,2014-12-13,England tour of Sri Lanka  - 2014 (2014/15),Sri Lanka,292.0,7.0,England,202.0,10.0,Pallekele International Cricket Stadium,Kandy,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 90 runs,9587.0
742623,New Zealand Vs Pakistan 3Rd Odi,2014-12-14,New Zealand tour of United Arab Emirates  - 2014 (2014/15),Pakistan,364.0,7.0,New Zealand,217.0,10.0,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Pakistan,Pakistan,Pakistan won by 147 runs,49899.0
750675,Sri Lanka Vs England 7Th Odi,2014-12-16,England tour of Sri Lanka  - 2014 (2014/15),Sri Lanka,302.0,6.0,England,215.0,10.0,R Premadasa Stadium,Colombo,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 87 runs,7419.0
742625,New Zealand Vs Pakistan 4Th Odi,2014-12-17,New Zealand tour of United Arab Emirates  - 2014 (2014/15),New Zealand,299.0,5.0,Pakistan,292.0,8.0,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,New Zealand,New Zealand,New Zealand won by 7 runs,51088.0
742627,New Zealand Vs Pakistan 5Th Odi,2014-12-19,New Zealand tour of United Arab Emirates  - 2014 (2014/15),New Zealand,275.0,4.0,Pakistan,207.0,10.0,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,New Zealand,New Zealand,New Zealand won by 68 runs,64947.0
812623,Afghanistan Vs Scotland 1St Match,2015-01-08,"Dubai Triangular Series Afghanistan, Ireland, Scotland in United Arab Emirates - 2015 (2014/15)",Scotland,237.0,8.0,Afghanistan,240.0,2.0,ICC Academy,Dubai,United Arab Emirates,Afghanistan,Afghanistan,Afghanistan won by 8 wickets (with 42 balls remaining),53112.0
810827,Afghanistan Vs Ireland 2Nd Match,2015-01-10,"Dubai Triangular Series Afghanistan, Ireland, Scotland in United Arab Emirates - 2015 (2014/15)",Afghanistan,180.0,10.0,Ireland,181.0,7.0,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Ireland,Ireland,Ireland won by 3 wickets (with 40 balls remaining),53112.0
749781,New Zealand Vs Sri Lanka 1St Odi,2015-01-11,Sri Lanka in New Zealand ODI Series Sri Lanka in New Zealand - 2015 (2014/15),Sri Lanka,218.0,9.0,New Zealand,219.0,7.0,Hagley Oval,Christchurch,New Zealand,Sri Lanka,New Zealand,New Zealand won by 3 wickets (with 42 balls remaining),51057.0
1152845,England Vs Pakistan 5Th Odi,2019-05-19,WC Warm-up  - 2019 (2019),England,351.0,9.0,Pakistan,297.0,10.0,Headingley,Leeds,England,England,England,England won by 54 runs,49496.0
810829,Ireland Vs Scotland 3Rd Match,2015-01-12,"Dubai Triangular Series Afghanistan, Ireland, Scotland in United Arab Emirates - 2015 (2014/15)",Scotland,216.0,9.0,Ireland,220.0,7.0,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Ireland,Ireland,Ireland won by 3 wickets (with 21 balls remaining),10351.0
812645,Afghanistan Vs Scotland 4Th Match,2015-01-14,"Dubai Triangular Series Afghanistan, Ireland, Scotland in United Arab Emirates - 2015 (2014/15)",Scotland,213.0,7.0,Afghanistan,63.0,10.0,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,Scotland,Scotland,Scotland won by 150 runs,59951.0
749783,New Zealand Vs Sri Lanka 2Nd Odi,2015-01-15,Sri Lanka in New Zealand ODI Series Sri Lanka in New Zealand - 2015 (2014/15),New Zealand,248.0,10.0,Sri Lanka,252.0,4.0,Seddon Park,Hamilton,New Zealand,New Zealand,Sri Lanka,Sri Lanka won by 6 wickets (with 14 balls remaining),7419.0
754751,Australia Vs England 1St Match,2015-01-16,"Carlton Mid One-Day International Tri-Series Australia, England, India in Australia - 2015 (2014/15)",England,234.0,10.0,Australia,235.0,7.0,Sydney Cricket Ground,Sydney,Australia,England,Australia,Australia won by 3 wickets (with 61 balls remaining),53330.0
722339,South Africa Vs West Indies 1St Odi,2015-01-16,West Indies tour of South Africa  - 2014 (2014/15),South Africa,279.0,8.0,West Indies,164.0,10.0,Kingsmead,Durban,South Africa,South Africa,South Africa,South Africa won by 61 runs (D/L method),46533.0
749785,New Zealand Vs Sri Lanka 3Rd Odi,2015-01-17,Sri Lanka in New Zealand ODI Series Sri Lanka in New Zealand - 2015 (2014/15),New Zealand,145.0,3.0,Sri Lanka,0.0,0.0,Eden Park,Auckland,New Zealand,Sri Lanka,,No result,0.0
810833,Afghanistan Vs Ireland 5Th Match,2015-01-17,"Dubai Triangular Series Afghanistan, Ireland, Scotland in United Arab Emirates - 2015 (2014/15)",Afghanistan,246.0,8.0,Ireland,175.0,10.0,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Ireland,Afghanistan,Afghanistan won by 71 runs,65861.0
754749,Australia Vs India 2Nd Match,2015-01-18,"Carlton Mid One-Day International Tri-Series Australia, England, India in Australia - 2015 (2014/15)",India,267.0,8.0,Australia,269.0,6.0,Melbourne Cricket Ground,Melbourne,Australia,India,Australia,Australia won by 4 wickets (with 6 balls remaining),53330.0
722341,South Africa Vs West Indies 2Nd Odi,2015-01-18,West Indies tour of South Africa  - 2014 (2014/15),South Africa,439.0,2.0,West Indies,291.0,7.0,New Wanderers Stadium,Johannesburg,South Africa,West Indies,South Africa,South Africa won by 148 runs,46533.0
810831,Ireland Vs Scotland 6Th Match,2015-01-19,"Dubai Triangular Series Afghanistan, Ireland, Scotland in United Arab Emirates - 2015 (2014/15)",Ireland,0.0,0.0,Scotland,0.0,0.0,ICC Academy,Dubai,United Arab Emirates,Ireland,,No result (abandoned with a toss),0.0
749787,New Zealand Vs Sri Lanka 4Th Odi,2015-01-20,Sri Lanka in New Zealand ODI Series Sri Lanka in New Zealand - 2015 (2014/15),Sri Lanka,276.0,10.0,New Zealand,280.0,6.0,Saxton Oval,Nelson,New Zealand,Sri Lanka,New Zealand,New Zealand won by 4 wickets (with 11 balls remaining),51088.0
754753,England Vs India 3Rd Match,2015-01-20,"Carlton Mid One-Day International Tri-Series Australia, England, India in Australia - 2015 (2014/15)",India,153.0,10.0,England,156.0,1.0,Brisbane Cricket Ground,Brisbane,Australia,India,England,England won by 9 wickets (with 135 balls remaining),48529.0
722343,South Africa Vs West Indies 3Rd Odi,2015-01-21,West Indies tour of South Africa  - 2014 (2014/15),West Indies,122.0,10.0,South Africa,124.0,1.0,Buffalo Park,East London,South Africa,West Indies,South Africa,South Africa won by 9 wickets (with 152 balls remaining),46935.0
749789,New Zealand Vs Sri Lanka 5Th Odi,2015-01-23,Sri Lanka in New Zealand ODI Series Sri Lanka in New Zealand - 2015 (2014/15),New Zealand,360.0,5.0,Sri Lanka,252.0,10.0,University Oval,Dunedin,New Zealand,Sri Lanka,New Zealand,New Zealand won by 108 runs,6329.0
754755,Australia Vs England 4Th Match,2015-01-23,"Carlton Mid One-Day International Tri-Series Australia, England, India in Australia - 2015 (2014/15)",England,303.0,8.0,Australia,304.0,7.0,Bellerive Oval,Hobart,Australia,Australia,Australia,Australia won by 3 wickets (with 1 ball remaining),50281.0
749791,New Zealand Vs Sri Lanka 6Th Odi,2015-01-25,Sri Lanka in New Zealand ODI Series Sri Lanka in New Zealand - 2015 (2014/15),New Zealand,315.0,8.0,Sri Lanka,195.0,10.0,University Oval,Dunedin,New Zealand,New Zealand,New Zealand,New Zealand won by 120 runs,51057.0
722345,South Africa Vs West Indies 4Th Odi,2015-01-25,West Indies tour of South Africa  - 2014 (2014/15),South Africa,262.0,8.0,West Indies,266.0,9.0,St George's Park,Gqeberha,South Africa,West Indies,West Indies,West Indies won by 1 wicket (with 9 balls remaining),51012.0
