player_id,player_object_id,player_name,dob,gender,batting_style,bowling_style,country_id
2025,55382,Kevin Duers,1960-06-30,M,right-hand bat,right-arm medium-fast,9.0
89127,959823,Charlton Tshuma,1993-04-19,M,right-hand bat,right-arm fast-medium,9.0
4974,25106,Ian Philip,1958-06-09,M,right-hand bat,slow left-arm orthodox,30.0
59499,396575,Henno Jordaan,1988-10-16,M,right-hand bat,right-arm medium,207.0
195,46776,Robert Poore,1866-03-20,M,right-hand bat,None,3.0
87,7367,Digger Robertson,1861-10-06,M,right-hand bat,legbreak,2.0
102926,1153706,Bilal Aftab,2003-05-09,M,right-hand bat,right-arm medium-fast,13.0
48571,211854,Rob Quiney,1982-08-20,M,left-hand bat,right-arm medium,2.0
103308,1156443,Chris Delany,1990-12-23,M,right-hand bat,right-arm medium,18.0
1132,45041,Pom Pom Fellows-Smith,1932-02-03,M,right-hand bat,right-arm medium,3.0
100473,1115042,Lester Evile,2002-11-11,M,right-hand bat,right-arm offbreak,192.0
106653,1203873,Haris Dajc,1983-04-01,M,left-hand bat,right-arm medium,5615.0
106519,1203186,John Singleton,1983-11-19,M,left-hand bat,right-arm medium-fast,117.0
1899,56165,Zahid Razzak,1967-08-02,M,right-hand bat,None,25.0
897,9210,Don Brennan,1920-02-10,M,right-hand bat,None,1.0
4977,25113,Mike Smith,1966-03-30,M,right-hand bat,right-arm medium,30.0
97116,1093679,Naveed Pathan,1983-03-24,M,right-hand bat,right-arm medium,207.0
109870,1274035,Patrick Hatchman,1993-12-25,M,right-hand bat,right-arm medium,18.0
110443,1283170,Shakerullah Safi,2005-12-11,M,right-hand bat,legbreak,13.0
1133,45247,Geoff Griffin,1939-06-12,M,right-hand bat,right-arm fast,3.0
206,46980,Alfred Richards,1867-12-14,M,right-hand bat,None,3.0
46819,12794,Phil Eaglestone,1982-06-17,M,left-hand bat,left-arm medium,29.0
83551,893405,Fahad Ali,1988-05-12,M,right-hand bat,legbreak,117.0
103869,1161459,Nicholas Janes,1988-05-30,M,right-hand bat,right-arm medium-fast,207.0
871,11910,Hubert Doggart,1925-07-18,M,right-hand bat,right-arm offbreak,1.0
49573,251721,Adam Lyth,1987-09-25,M,left-hand bat,right-arm offbreak,1.0
71669,649437,Charles Harrison,1983-12-29,M,left-hand bat,slow left-arm orthodox,18.0
67887,571707,Tyrone Kane,1994-07-08,M,right-hand bat,right-arm medium-fast,29.0
4729,22380,Alex Wharf,1975-06-04,M,right-hand bat,right-arm medium-fast,1.0
4673,25115,Ian Stanger,1971-10-05,M,right-hand bat,right-arm medium,30.0
2128,38751,Jeff Wilson,1973-10-24,M,right-hand bat,right-arm fast-medium,5.0
1954,52437,Ezra Moseley,1958-01-05,M,right-hand bat,right-arm fast-medium,4.0
65148,513005,Adeel Shafique,1994-06-07,M,right-hand bat,None,37.0
1166,44084,Colin Bland,1938-04-05,M,right-hand bat,right-arm medium,3.0
10412,50860,Kaushalya Weeraratne,1981-01-29,M,left-hand bat,right-arm medium-fast,8.0
105728,1190146,Anowarul Islam,1986-03-07,M,None,None,207.0
103707,1159865,Aslam Doria,1983-03-13,M,right-hand bat,right-arm medium,183.0
58253,375126,Hardus Viljoen,1989-03-06,M,right-hand bat,right-arm fast,3.0
106520,1203187,Ismat Ullah,1991-03-05,M,right-hand bat,right-arm medium-fast,117.0
67922,572235,Luke Collado,1993-03-13,M,None,None,18.0
4975,25109,George Salmond,1969-12-01,M,right-hand bat,right-arm medium,30.0
774,11918,Tom Dollery,1914-10-14,M,right-hand bat,None,1.0
106789,1205588,Rahman Ademi,2003-11-02,M,right-hand bat,right-arm medium,5615.0
320,44454,Mick Commaille,1883-02-21,M,right-hand bat,None,3.0
64345,492709,Ziaul Hoque,1986-06-03,M,right-hand bat,right-arm medium-fast,207.0
207,47173,Arthur Seccull,1868-09-14,M,right-hand bat,right-arm medium,3.0
67921,572234,Tim Caruana,1992-11-26,M,None,None,18.0
53614,318615,Zeeshan Siddiqui,1979-07-22,M,right-hand bat,legbreak,37.0
108185,1236050,Waqar Abbasi,1990-01-16,M,right-hand bat,right-arm medium,188.0
105176,1182036,Rizwan Mangera,1989-04-26,M,right-hand bat,None,183.0
103951,1163152,Muhammad Khurram,1978-08-09,M,right-hand bat,None,169.0
5555,24101,Dave Robeson,1976-06-17,M,None,None,18.0
112552,1323426,Alister Gajic,1988-06-04,M,right-hand bat,right-arm medium-fast,5615.0
52986,307692,Anish Paraam,1990-07-19,M,right-hand bat,slow left-arm orthodox,23.0
7704,34019,Laxmi Shukla,1981-05-06,M,right-hand bat,right-arm medium,6.0
205,45232,George Glover,1870-05-13,M,right-hand bat,right-arm offbreak,3.0
949,34007,Deepak Shodhan,1928-10-18,M,left-hand bat,left-arm medium,6.0
97336,1097574,Mark Montfort,1985-01-30,M,left-hand bat,right-arm fast-medium,17.0
62203,452511,Sittipong Hongsi,1994-07-17,M,right-hand bat,right-arm medium,207.0
71851,653033,Priyamal Perera,1995-05-02,M,right-hand bat,right-arm offbreak,8.0
83527,893381,Richard Avery,1976-02-03,M,right-hand bat,right-arm medium,117.0
435,47259,Fred Susskind,1891-06-08,M,right-hand bat,None,3.0
114025,1345192,Moustapha Diakite,1999-09-21,M,right-hand bat,right-arm medium-fast,4084.0
106655,1203876,Bogdan Dugic,1992-12-25,M,right-hand bat,right-arm fast,5615.0
1068,52416,Ivan Madray,1934-07-02,M,right-hand bat,legbreak,4.0
56477,342182,Vikrant Shetty,1983-10-17,M,right-hand bat,right-arm offbreak,27.0
63044,469226,Spiridon Gasteratos,1994-12-13,M,None,None,137.0
103971,1163172,Tshepo Phaswana,1998-10-10,M,None,None,116.0
58415,379298,David Mauro,1983-10-31,M,left-hand bat,right-arm medium,21.0
105170,1182030,Dilip Dahyabhai Ahir,1983-07-03,M,right-hand bat,right-arm medium,183.0
4224,25409,James Brinkley,1974-03-13,M,right-hand bat,right-arm fast-medium,30.0
83587,893441,Kamal Bishnoi,1983-07-11,M,right-hand bat,right-arm medium,117.0
103792,1161050,Sediqullah Atal,2001-08-12,M,left-hand bat,None,40.0
103954,1163155,Mahammed Patel,1984-11-17,M,right-hand bat,right-arm offbreak,169.0
197,47904,Joseph Willoughby,1874-11-07,M,right-hand bat,right-arm fast,3.0
993,16961,Jim McConnon,1922-06-21,M,right-hand bat,right-arm offbreak,1.0
106661,1203883,Bilal Ahmed,1993-04-23,M,right-hand bat,right-arm medium,5615.0
47470,25057,Kila Pala,1985-05-16,M,left-hand bat,right-arm medium,20.0
115357,1387420,Swann Htet Ko Ko,1997-11-04,M,right-hand bat,None,6411.0
4970,25091,Alec Davies,1962-08-14,M,right-hand bat,None,30.0
64340,492704,Mahsid Faheem,1992-10-18,M,None,None,207.0
110675,1287104,Yusuf Bhoola,1998-04-29,M,right-hand bat,right-arm medium-fast,183.0
1089,33092,Vasant Ranjane,1937-07-22,M,right-hand bat,right-arm fast-medium,6.0
106522,1203189,Kevin Silva,2002-07-25,M,right-hand bat,right-arm medium-fast,117.0
214,22548,Teddy Wynyard,1861-04-01,M,right-hand bat,None,1.0
406,14002,Charlie Hallows,1895-04-04,M,left-hand bat,slow left-arm orthodox,1.0
10314,38931,Reece Young,1979-09-15,M,right-hand bat,None,5.0
203,47006,George Rowe,1874-06-15,M,right-hand bat,slow left-arm orthodox,3.0
78233,784373,Kamindu Mendis,1998-09-30,M,left-hand bat,right-arm offbreak,8.0
3956,44138,Rudi Bryson,1968-07-25,M,right-hand bat,right-arm fast-medium,3.0
217,16933,Jack Mason,1874-03-26,M,right-hand bat,right-arm fast-medium,1.0
570,44450,John Cochran,1909-07-15,M,right-hand bat,right-arm medium-fast,3.0
106663,1203887,Ivan Civric,1993-08-15,M,right-hand bat,right-arm medium,5615.0
105204,1182114,Oscar Fournier,1982-01-24,M,left-hand bat,right-arm medium,4082.0
100786,1116749,Htet Lin Oo,1995-05-25,M,right-hand bat,right-arm medium-fast,6411.0
47396,24616,Greg Thompson,1987-09-17,M,right-hand bat,legbreak,29.0
676,45416,Robert Harvey,1911-09-14,M,right-hand bat,right-arm medium,3.0
1254,46150,Mike Macaulay,1939-04-19,M,right-hand bat,left-arm medium,3.0
511,18252,Jack O'Connor,1897-11-06,M,right-hand bat,None,1.0
20268,43751,Zeeshan Siddiqi,1976-10-26,M,right-hand bat,right-arm offbreak,17.0
198,22534,Charles Wright,1863-05-27,M,right-hand bat,None,1.0
106521,1203188,Luis Rodrigues,2002-03-18,M,right-hand bat,right-arm medium-fast,117.0
167,22258,Ted Wainwright,1865-04-08,M,right-hand bat,right-arm slow,1.0
542,53212,Leslie Walcott,1894-01-18,M,right-hand bat,right-arm offbreak,4.0
103785,1161043,Mohammed Faraazuddin,2001-07-30,M,right-hand bat,right-arm offbreak,27.0
297,47216,Stanley Snooke,1878-11-11,M,right-hand bat,None,3.0
105178,1182038,Vijay Sachdev,1987-01-12,M,right-hand bat,right-arm medium,183.0
7244,25429,Asim Butt,1967-10-24,M,right-hand bat,left-arm medium-fast,30.0
112027,1314060,Senthilvel Karthikeyan,1987-06-22,M,right-hand bat,right-arm medium-fast,188.0
1139,46210,Atholl McKinnon,1932-08-20,M,right-hand bat,slow left-arm orthodox,3.0
653,53235,Ken Wishart,1908-11-28,M,left-hand bat,None,4.0
53048,307825,Haroon Shahid,1991-06-30,M,right-hand bat,slow left-arm orthodox,38.0
191,14196,Arthur Hill,1871-07-26,M,right-hand bat,right-arm fast-medium,1.0
110414,1283105,Lefulere Monanthane,1998-10-19,M,right-hand bat,right-arm medium-fast,159.0
100789,1116752,Ko Ko Lin Thu,1998-08-12,M,right-hand bat,right-arm medium-fast,6411.0
1977,38749,David White,1961-06-26,M,right-hand bat,right-arm offbreak,5.0
7237,25092,Nick Dyer,1969-06-10,M,right-hand bat,right-arm offbreak,30.0
870,9079,Bob Berry,1926-01-29,M,left-hand bat,slow left-arm orthodox,1.0
107271,1212655,Bhushan Save,1984-10-29,M,right-hand bat,None,16.0
106580,1203247,Mahesh Nandela,1991-07-15,M,right-hand bat,right-arm medium,165.0
1894,7612,Jamie Siddons,1964-04-25,M,right-hand bat,legbreak googly,2.0
5651,38993,Ali Hussain Rizvi,1974-01-06,M,right-hand bat,legbreak,7.0
115355,1387418,Pyae Phyo Wai,2000-01-01,M,left-hand bat,slow left-arm orthodox,6411.0
103272,1156250,Shoaib Ahmed,1981-02-10,M,right-hand bat,right-arm medium,125.0
116130,1403935,Benjamin Constanzo,2002-06-06,M,None,None,44.0
91757,1005369,Jacob Mulder,1995-08-11,M,right-hand bat,legbreak,29.0
105174,1182034,Parish Bharat Patel,1988-04-28,M,left-hand bat,right-arm medium,183.0
1991,22333,Steve Watkin,1964-09-15,M,right-hand bat,right-arm medium-fast,1.0
1820,37240,Ron Hart,1961-11-07,M,right-hand bat,right-arm offbreak,5.0
1803,50836,Jayananda Warnaweera,1960-11-23,M,left-hand bat,right-arm medium,8.0
799,33009,Kanwar Rai Singh,1922-02-24,M,right-hand bat,None,6.0
1099,40041,Antao D'Souza,1939-01-17,M,right-hand bat,right-arm medium,7.0
103408,1158175,Mohammad Ali,1992-11-01,M,right-hand bat,right-arm medium-fast,7.0
64516,498440,Ronsford Beaton,1992-09-17,M,right-hand bat,right-arm fast-medium,4.0
218,20385,Bill Storer,1867-01-25,M,right-hand bat,legbreak,1.0
184,9237,Hugh Bromley-Davenport,1870-08-18,M,right-hand bat,left-arm fast,1.0
753,33999,Sadu Shinde,1923-08-18,M,right-hand bat,legbreak googly,6.0
100856,1118831,Gregory Smith,1986-07-03,M,right-hand bat,right-arm medium,39.0
105820,1193275,Agustin Rivero,2004-05-23,M,right-hand bat,right-arm medium,21.0
1264,53223,Tony White,1938-11-20,M,right-hand bat,right-arm medium,4.0
1046,7411,John Rutherford,1929-09-25,M,right-hand bat,legbreak,2.0
52107,296184,Loa Nou,1987-12-31,M,right-hand bat,right-arm fast-medium,20.0
103866,1161456,Khin Aye,1993-05-10,M,right-hand bat,right-arm medium-fast,6411.0
112527,1323401,Akila Kalugala,1994-06-05,M,left-hand bat,right-arm offbreak,125.0
1297,33882,Ramesh Saxena,1944-09-20,M,right-hand bat,legbreak,6.0
59334,391479,Irfan Sarfraz,1987-10-10,M,right-hand bat,right-arm offbreak,154.0
544,37721,Jackie Mills,1905-09-03,M,left-hand bat,None,5.0
671,46578,Nipper Nicholson,1909-09-17,M,right-hand bat,None,3.0
1249,45397,Glen Hall,1938-05-24,M,right-hand bat,legbreak,3.0
106794,1205884,Adil Patel,1999-11-25,M,left-hand bat,right-arm offbreak,169.0
35584,56173,Zakir Hossain,1977-01-02,M,right-hand bat,right-arm medium-fast,25.0
100782,1116745,Ye Naing Tun,1993-03-31,M,right-hand bat,None,6411.0
215,11940,Frank Druce,1875-01-01,M,right-hand bat,None,1.0
7545,47541,David Terbrugge,1977-01-31,M,right-hand bat,right-arm fast-medium,3.0
103879,1161669,Akeem Jordan,1994-10-18,M,right-hand bat,right-arm fast-medium,4.0
2802,8457,Shaun Young,1970-06-13,M,left-hand bat,right-arm fast-medium,2.0
76859,749517,Janaka Chaturanga,1982-09-23,M,right-hand bat,right-arm medium,108.0
113981,1344776,Hazrat Bilal,1988-01-02,M,right-hand bat,right-arm medium-fast,27.0
652,52632,James Neblett,1901-11-13,M,right-hand bat,legbreak,4.0
61999,446763,Rahul Tripathi,1991-03-02,M,right-hand bat,right-arm medium,6.0
1314,38611,Keith Thomson,1941-02-26,M,right-hand bat,right-arm bowler,5.0
49401,240609,Fawad Ahmed,1982-02-05,M,right-hand bat,legbreak googly,2.0
1164,36288,Gary Bartlett,1941-02-03,M,right-hand bat,right-arm fast,5.0
69907,596404,Stefano di Bartolomeo,1995-06-30,M,right-hand bat,right-arm medium,31.0
66041,526482,Sikander Zulfiqar,1997-03-28,M,right-hand bat,right-arm medium,15.0
110416,1283107,Ts'eliso Letsitsa,1995-02-12,M,right-hand bat,None,159.0
866,44721,Ronald Draper,1926-12-24,M,right-hand bat,None,3.0
105794,1192937,Sanker Varathappan,1990-05-08,M,right-hand bat,right-arm offbreak,38.0
72565,679567,Ben Dwarshuis,1994-06-23,M,left-hand bat,left-arm fast-medium,2.0
110489,1284212,Zoheb Malek,1988-12-13,M,right-hand bat,right-arm offbreak,45.0
105816,1193271,Guido Angeletti,2003-09-30,M,right-hand bat,right-arm medium,21.0
110513,1284540,Ishtiaq Ahmad,1993-11-01,M,right-hand bat,right-arm medium-fast,154.0
110235,1278263,Jack Jarvis,2003-05-29,M,right-hand bat,right-arm medium-fast,30.0
200,14171,Christopher Heseltine,1869-11-26,M,right-hand bat,right-arm fast,1.0
109558,1267525,Alkinoos Manatos,2006-11-30,M,left-hand bat,left-arm medium-fast,137.0
1720,48457,Granville De Silva,1955-03-12,M,right-hand bat,right-arm fast-medium,8.0
259,7963,Ike Travers,1871-01-10,M,left-hand bat,slow left-arm orthodox,2.0
105599,1186199,Kento Dobell,2003-01-21,M,right-hand bat,right-arm medium,36.0
110517,1284580,Andrey Lilov,1979-09-10,M,right-hand bat,right-arm medium,114.0
4179,39020,Azam Khan,1969-03-01,M,right-hand bat,None,7.0
189,14101,Lord Hawke,1860-08-16,M,right-hand bat,None,1.0
109767,1273282,Dipanjan Dey,1991-07-01,M,right-hand bat,right-arm medium-fast,204.0
1112,19372,Harold Rhodes,1936-07-22,M,right-hand bat,right-arm fast,1.0
1441,38982,Agha Zahid,1953-01-07,M,right-hand bat,right-arm medium,7.0
103709,1159867,Mitulkumar Patel,1990-04-06,M,left-hand bat,right-arm medium,183.0
109554,1267521,Syed Amanullah,1988-03-10,M,right-hand bat,right-arm offbreak,137.0
115214,1382782,Cihan Altun,2003-03-18,M,right-hand bat,right-arm medium,209.0
105636,1186263,Paul Rarotoga,2000-09-19,M,right-hand bat,right-arm medium,192.0
50470,270253,Darren Pattinson,1979-08-02,M,right-hand bat,right-arm fast-medium,1.0
208,21641,Ted Tyler,1864-10-13,M,left-hand bat,slow left-arm orthodox,1.0
106530,1203197,Bruno Angeletti,1987-06-18,M,right-hand bat,right-arm offbreak,21.0
70677,625872,Usman Waheed,1987-06-05,M,left-hand bat,None,38.0
109557,1267524,Spiros Siriotis,1999-11-19,M,right-hand bat,right-arm medium-fast,137.0
2126,47239,Errol Stewart,1969-07-30,M,right-hand bat,right-arm medium,3.0
839,44062,Denis Begbie,1914-12-12,M,right-hand bat,right-arm offbreak,3.0
52947,307449,Chris Douglas,1989-11-20,M,left-hand bat,right-arm offbreak,12.0
185,9334,Harry Butt,1865-12-27,M,right-hand bat,None,1.0
115376,1387874,Arashdeep Samra,1998-02-28,M,left-hand bat,slow left-arm orthodox,179.0
105902,1194054,Areeb Quadir,1998-08-01,M,right-hand bat,None,131.0
1434,30019,Hemant Kanitkar,1942-12-08,M,right-hand bat,None,6.0
109760,1273275,Hassan Mahmood,1993-12-13,M,right-hand bat,right-arm medium-fast,204.0
2029,43274,Tanvir Mehdi,1972-11-07,M,right-hand bat,right-arm fast-medium,27.0
95429,1070665,Dewald Brevis,2003-04-29,M,right-hand bat,legbreak,3.0
61826,439288,Joe Mennie,1988-12-24,M,right-hand bat,right-arm fast-medium,2.0
1045,18248,Alan Oakman,1930-04-20,M,right-hand bat,right-arm offbreak,1.0
116037,1403059,Santiago Duggan,1995-11-28,M,None,None,21.0
260,18397,Lionel Palairet,1870-05-27,M,right-hand bat,right-arm medium,1.0
96417,1079848,Shivam Mavi,1998-11-26,M,right-hand bat,right-arm fast-medium,6.0
1171,45967,Goofy Lawrence,1932-03-31,M,right-hand bat,right-arm fast-medium,3.0
1000,6457,Len Maddocks,1926-05-24,M,right-hand bat,None,2.0
246,19299,Willie Quaife,1872-03-17,M,right-hand bat,legbreak,1.0
112528,1323402,Muhammad Farooq,1998-02-03,M,right-hand bat,right-arm medium-fast,125.0
106679,1203917,Alexandros Anemogiannis,1974-02-20,M,right-hand bat,right-arm medium,137.0
110326,1280680,Johnson Nyambo,2005-10-30,M,right-hand bat,right-arm medium-fast,211.0
903,14282,Nigel Howard,1925-05-18,M,right-hand bat,None,1.0
482,52635,Karl Nunes,1894-06-07,M,left-hand bat,None,4.0
112930,1328732,Naveen Thailappan,1992-05-17,M,right-hand bat,slow left-arm orthodox,108.0
824,52200,Hines Johnson,1910-07-13,M,right-hand bat,right-arm fast,4.0
67398,553800,Chris Tremain,1991-08-10,M,right-hand bat,right-arm medium-fast,2.0
96368,1078692,Alick Athanaze,1998-12-07,M,left-hand bat,right-arm offbreak,4.0
10233,52796,Kenroy Peters,1982-02-24,M,right-hand bat,left-arm medium,4.0
80555,821749,Saif Hassan,1998-10-30,M,right-hand bat,right-arm offbreak,25.0
94891,1058209,Imran Ashraf,1980-10-18,M,right-hand bat,legbreak googly,187.0
114768,1362932,Matthew Faatea,2003-08-30,M,None,None,192.0
109765,1273280,Qudratullah Mir Afzail,1995-03-08,M,right-hand bat,right-arm medium-fast,204.0
1641,36078,Yograj Singh,1958-03-25,M,right-hand bat,right-arm fast-medium,6.0
1180,45037,Buster Farrer,1936-12-08,M,right-hand bat,right-arm offbreak,3.0
52741,303936,Bryan Zammitt,1990-01-24,M,None,None,18.0
2275,24695,Tariq Iqbal,1964-04-03,M,right-hand bat,None,26.0
1047,8237,Jack Wilson,1921-08-20,M,right-hand bat,slow left-arm orthodox,2.0
57634,362686,Mohammad Ahsan,1980-07-19,M,right-hand bat,right-arm medium,38.0
1415,52051,Ron Headley,1939-06-29,M,left-hand bat,legbreak,4.0
1591,40067,Ehteshamuddin,1950-09-04,M,right-hand bat,right-arm fast-medium,7.0
65505,520031,Syed Hussain,1980-11-18,M,right-hand bat,right-arm offbreak,125.0
421,45424,George Hearne,1888-03-27,M,right-hand bat,None,3.0
106687,1203929,Shaffeq Muhammad,1991-02-10,M,right-hand bat,right-arm fast,137.0
1312,37230,Roy Harford,1936-05-30,M,left-hand bat,None,5.0
485,20251,Harry Smith,1891-05-21,M,right-hand bat,None,1.0
100475,1115044,Josef Pita,2002-04-19,M,right-hand bat,right-arm medium,192.0
3320,34026,Iqbal Siddiqui,1974-12-26,M,right-hand bat,right-arm medium-fast,6.0
1200,37728,Bruce Morrison,1933-12-17,M,left-hand bat,right-arm medium,5.0
57784,364336,Calvin Burnett,1990-10-23,M,left-hand bat,right-arm medium-fast,30.0
2067,38066,Michael Owens,1969-11-11,M,right-hand bat,right-arm fast-medium,5.0
106267,1198914,Chris Fry,1998-03-05,M,left-hand bat,right-arm offbreak,161.0
32,14267,Monkey Hornby,1847-02-10,M,right-hand bat,None,1.0
71044,633647,Dhivendran Mogan,1994-08-09,M,right-hand bat,right-arm medium,16.0
56814,348037,Graeme McCarter,1992-10-10,M,right-hand bat,right-arm medium,29.0
65280,515225,Mecit Ozturk,1980-01-01,M,right-hand bat,right-arm medium,209.0
109769,1273284,Lemar Momand,2000-09-22,M,right-hand bat,left-arm medium-fast,204.0
105982,1195194,Nawaf Ahmed,1992-02-17,M,left-hand bat,right-arm medium,38.0
96697,1082719,Maletino Maiava,1985-06-01,M,left-hand bat,None,192.0
2248,25540,Ganesh Mylvaganam,1966-08-01,M,right-hand bat,None,27.0
62850,467823,Julian Freyone,1994-05-07,M,right-hand bat,right-arm medium,18.0
112567,1323441,Batuhan Sahin,2003-12-13,M,right-hand bat,None,209.0
114937,1376779,Sumit Singh,None,M,None,None,131.0
2133,47010,Dave Rundle,1965-09-25,M,right-hand bat,right-arm offbreak,3.0
109954,1275725,Akshay Harikumar,1997-01-05,M,right-hand bat,right-arm medium-fast,114.0
946,30908,Ebrahim Maka,1922-03-05,M,right-hand bat,None,6.0
105827,1193282,Oliver Rowe,2003-12-16,M,right-hand bat,right-arm medium,21.0
296,15921,Neville Knox,1884-10-10,M,right-hand bat,right-arm fast,1.0
52639,303437,James Shannon,1990-02-12,M,right-hand bat,right-arm offbreak,29.0
57565,362079,Chaminda Bandara,1987-05-22,M,left-hand bat,left-arm medium-fast,8.0
47179,24773,Rajesh Bhudia,1984-11-22,M,right-hand bat,right-arm medium,26.0
100772,1116516,Timezeen Rapi,2003-08-30,M,right-hand bat,right-arm medium,192.0
112557,1323431,Ilyas Ataullah,1995-01-01,M,right-hand bat,right-arm offbreak,209.0
112010,1313737,Matias Brasier,2002-12-11,M,right-hand bat,right-arm medium-fast,131.0
114755,1362919,Uraia Sorovakatini,1995-03-28,M,right-hand bat,right-arm medium-fast,10.0
768,38394,Brun Smith,1922-03-13,M,right-hand bat,right-arm offbreak,5.0
604,6989,Leo O'Brien,1907-07-02,M,left-hand bat,right-arm medium,2.0
105917,1194744,Shevon Daniel,2004-03-15,M,left-hand bat,right-arm offbreak,8.0
1910,16951,Matthew Maynard,1966-03-21,M,right-hand bat,right-arm medium,1.0
109430,1263691,Rehan Ahmed,2004-08-13,M,right-hand bat,legbreak googly,1.0
1818,50807,Marlon Vonhagt,1965-03-31,M,right-hand bat,right-arm medium,8.0
1116,7674,Gavin Stevens,1932-02-29,M,right-hand bat,None,2.0
59813,403327,Raaz Mohammad,1992-01-05,M,right-hand bat,right-arm medium,131.0
106007,1195665,Patrick Gouge,2003-02-03,M,right-hand bat,legbreak googly,4083.0
1456,36608,Peter Coman,1943-04-13,M,right-hand bat,None,5.0
156,14133,Jack Hearne,1867-05-03,M,right-hand bat,right-arm medium,1.0
1558,6261,Trevor Laughlin,1951-01-30,M,left-hand bat,right-arm medium,2.0
68469,585100,Abdul Shakoor,1988-03-21,M,right-hand bat,None,27.0
381,7416,Jack Ryder,1889-08-08,M,right-hand bat,right-arm fast-medium,2.0
111514,1302781,Festus Benn,1982-08-22,M,right-hand bat,right-arm offbreak,111.0
106288,1198935,Ishak Elec,1991-05-28,M,right-hand bat,right-arm medium-fast,209.0
96703,1082725,Liuone Fereti,1997-10-21,M,None,None,192.0
71717,650561,Abraash Khan,1998-07-23,M,right-hand bat,right-arm medium,17.0
1709,8256,Roger Woolley,1954-09-16,M,right-hand bat,None,2.0
110335,1280689,Ismail Munir,2005-12-31,M,right-hand bat,right-arm offbreak,34.0
105215,1182529,Noor Ahmad,2005-01-03,M,right-hand bat,left-arm wrist-spin,40.0
1167,44124,Harry Bromfield,1932-06-26,M,right-hand bat,right-arm offbreak,3.0
247,23532,Sailor Young,1876-02-05,M,right-hand bat,left-arm medium,1.0
100861,1118837,Zechariah Shem,1994-11-22,M,right-hand bat,right-arm medium,216.0
104685,1174749,Mohammad Saleem,2002-09-09,M,right-hand bat,right-arm fast,40.0
642,51463,George Carew,1910-06-04,M,right-hand bat,slow left-arm orthodox,4.0
93013,1027867,Lasith Croospulle,1998-10-04,M,right-hand bat,right-arm offbreak,8.0
116116,1403921,Lucas Rossi,2005-05-26,M,right-hand bat,legbreak,21.0
103317,1156459,Maneesh Chauhan,1987-01-18,M,right-hand bat,right-arm medium,131.0
96721,1082743,Wayan Budiarta,1992-11-25,M,right-hand bat,right-arm medium,142.0
112560,1323434,Shamsullah Ehsan,1985-09-16,M,right-hand bat,right-arm medium-fast,209.0
1272,44109,Jackie Botten,1938-06-21,M,right-hand bat,right-arm fast-medium,3.0
100474,1115043,Sitanisilao Toutai,2001-04-06,M,right-hand bat,right-arm medium,192.0
987,41041,Khalid Wazir,1936-04-27,M,right-hand bat,right-arm fast-medium,7.0
536,51644,Frank de Caires,1909-05-12,M,right-hand bat,right-arm bowler,4.0
2249,25538,Mohammad Aslam,1961-09-07,M,right-hand bat,right-arm fast-medium,27.0
475,51467,George Challenor,1888-06-28,M,right-hand bat,right-arm medium,4.0
1523,52931,Irvine Shillingford,1944-04-18,M,right-hand bat,right-arm offbreak,4.0
71020,633527,Harishankar Shah,None,M,left-hand bat,None,32.0
1809,49366,Kosala Kuruppuarachchi,1964-11-01,M,right-hand bat,left-arm fast-medium,8.0
112562,1323436,Cagri Bayraktar,1980-01-01,M,right-hand bat,None,209.0
105818,1193273,Santiago Iturbe,2002-08-23,M,right-hand bat,None,21.0
953,52669,Bruce Pairaudeau,1931-04-14,M,right-hand bat,legbreak googly,4.0
114767,1362931,Bondi Pita,2006-12-31,M,None,None,192.0
64713,499952,Dwight Wheatley,1996-12-16,M,right-hand bat,None,111.0
106518,1203185,D de la Puente,1999-06-11,M,right-hand bat,right-arm medium-fast,178.0
766,36316,Tom Burtt,1915-01-22,M,right-hand bat,slow left-arm orthodox,5.0
557,52799,Charles Passailaigue,1901-08-04,M,right-hand bat,None,4.0
7133,28792,Rohan Gavaskar,1976-02-20,M,left-hand bat,slow left-arm orthodox,6.0
112561,1323435,Gokhan Alta,1998-09-09,M,right-hand bat,right-arm medium-fast,209.0
116106,1403367,Jigyasu Pant,1997-09-13,M,right-hand bat,right-arm medium,161.0
114764,1362928,Maene Tuilaepa,2005-07-25,M,None,None,192.0
105061,1179839,Raoul Sharma,2003-10-20,M,right-hand bat,right-arm medium,23.0
115126,1380791,Rahat Ali,1986-01-01,M,right-hand bat,right-arm medium,126.0
1576,4534,Phil Carlson,1951-08-08,M,right-hand bat,right-arm medium,2.0
2134,48809,Nisal Fernando,1970-03-10,M,right-hand bat,None,8.0
70472,605575,Matthew Short,1995-11-08,M,right-hand bat,right-arm offbreak,2.0
48879,224367,Yusuf Abdulla,1983-01-17,M,left-hand bat,left-arm fast-medium,3.0
110374,1282006,Samay Shrivastav,1991-03-13,M,right-hand bat,legbreak,37.0
52917,307243,Rudolph Fox,1992-12-03,M,left-hand bat,left-arm medium,111.0
115216,1382786,Muhammed Turkmen,1992-06-15,M,right-hand bat,right-arm medium,209.0
112559,1323433,Romeo Nath,1981-07-31,M,right-hand bat,None,209.0
67090,545467,Junior Dala,1989-12-29,M,right-hand bat,right-arm medium,3.0
10357,24789,Kalpesh Patel,1985-07-18,M,right-hand bat,right-arm medium,26.0
103328,1156470,Shaun Dalton,1992-02-14,M,right-hand bat,None,126.0
